,author,content,description,publishedAt,source,title,url,urlToImage,count
488,James Pomfret,"HONG KONG (Reuters) - Hong Kong organizers of an exhibition by a dissident Chinese-Australian cartoonist, a persistent thorn in the side of leaders in Beijing, canceled the event in the Chinese-ruled city on Friday given what they said were threats by China. … [+2429 chars]","Hong Kong organizers of an exhibition by a dissident Chinese-Australian cartoonist, a persistent thorn in the side of leaders in Beijing, canceled the event in the Chinese-ruled city on Friday given what they said were threats by China.",2018-11-02 12:41:51,"{'id': 'reuters', 'name': 'Reuters'}",Dissident cartoonist cancels Hong Kong show after China 'threats',https://www.reuters.com/article/us-hongkong-china-cartoonist/dissident-cartoonist-cancels-hong-kong-show-after-china-threats-idUSKCN1N71EH,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,1
489,Andrew Sacher,"photo by Neil Krug Earlier this year, Rhye released their sophomore album Blood, and on November 16, they’re releasing Blood Remixed with reworks of the Blood songs by RY X, Moon Boots, Poolside, Tensnake, Jacques Greene, Mansionair, Little Dragon, Washed Out… [+1605 chars]","Earlier this year, Rhye released their sophomore album Blood, and on November 16, they're releasing Blood Remixed... Continue reading…",2018-11-02 13:28:07,"{'id': None, 'name': 'Brooklynvegan.com'}","Tensnake remixes Rhye's ""Count To Five"" for new remix LP (watch the video)",http://www.brooklynvegan.com/tensnake-remixes-rhyes-count-to-five-for-new-remix-lp-watch-the-video/,http://www.brooklynvegan.com/files/2018/11/rhye-blood.jpg?w=600&h=0&zc=1&s=0&a=t&q=89,1
490,,"sGBM is a rare type of brain cancer in adults. The incidence varies from 2 to 5 per million people per year. For example, if Hong Kong's base population of 7.5 million people is taken as a reference, over 15 people will be diagnosed with sGBM tumors annually.… [+3326 chars]","Scientists undertook a groundbreaking large-scale study on secondary glioblastomas (sGBM) to search for new therapy treatments. sGBMs are an aggressive type of brain tumor, target younger patients and existing treatment method is insufficient.",2018-11-02 13:54:49,"{'id': None, 'name': 'Sciencedaily.com'}",Scientists bring new hope to brain tumor patients,https://www.sciencedaily.com/releases/2018/11/181102095449.htm,,1
491,,Asian and European stock markets charged higher on Friday after Donald Trump hailed positive talks with Chinese President Xi Jinping and a report said he had asked officials to draw up a draft bill as he eyes a potential trade deal between the two. Hong Kong … [+4170 chars],"Stock markets soared Friday on hopes of a US-China trade deal, with the rising certainty of further US interest rates increases failing to curb investors. The tech-heavy Nasdaq bucked the trend as Apple shares plunged 5.8percent on the open with investors pun…",2018-11-02 13:54:58,"{'id': None, 'name': 'Yahoo.com'}","Bulls run on China, bears sink teeth into Apple",https://www.yahoo.com/news/asian-markets-surge-trump-fuels-china-trade-deal-054759349--finance.html,https://s.yimg.com/uu/api/res/1.2/xJfTLmFXuFHUL3KrNiBk8g--~B/aD02ODI7dz0xMDI0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en_us/News/afp.com/3a6bf9bd04c14bf1a79d95aceef021c698199860.jpg,1
492,"info@hypebeast.com (HYPEBEAST), HYPEBEAST",Hong Kong-based artist Johnson Tsang is a true whiz when it comes to creating intricate sculptures of distorted human faces. Tsang has recently unveiled new works from his series “Lucid Dreams.” These otherworldly pieces touch upon the theme of love. As Tsang… [+498 chars],"Hong Kong-based artist Johnson Tsang is a true whiz when it comes to creating intricate sculptures of distorted human faces. Tsang has recently unveiled new works from his series ""Lucid Dreams."" These otherworldly pieces touch upon the theme of love. As Tsang…",2018-11-02 14:20:30,"{'id': None, 'name': 'Hypebeast.com'}",Johnson Tsang Is Back With New Figurative Distortions,https://hypebeast.com/2018/11/johnson-tsang-figurative-distortions-2018-october,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2018%2F11%2Fjohnson-tsang-new-figurative-distortions-tw.jpg?w=960&cbr=1&q=90&fit=max,1
493,,"BEIJING: China on Friday reportedly agreed to provide $6 billion in aid to Pakistan, which is going through a ""low point"", to minimise the cash-strapped country's dependence on an IMF bailout package as Prime Minister Imran Khan held talks with Chinese Presid… [+5224 chars]","China on Friday reportedly agreed to provide $6 billion in aid to Pakistan, which is going through a ""low point"", to minimise the cash-strapped country's dependence on an IMF bailout package as Prime Minister Imran Khan held talks with Chinese President Xi Ji…",2018-11-02 14:32:29,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",China set to give $6bn in aid to Pakistan: Report,https://timesofindia.indiatimes.com/world/china/china-set-to-give-6-bn-in-aid-to-pakistan-as-imran-khan-meets-president-xi-report/articleshow/66479080.cms,"https://static.toiimg.com/thumb/msid-66479067,width-1070,height-580,imgsize-1101964,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",1
494,Dmitry,"Art installation by Felice Varini on the medieval walls of Carcassonne, France. At sunset there was a crowd of people where the concentric circles aligned. I was intrigued by this lady sending a hand-written message on a pink Post-it note. (Photo by Katy Brid… [+2909 chars]","“Venice Beach, Los Angeles, is as much a photographer’s paradise as a skateboarder’s. At this oceanfront skatepark the action rarely stops”. (Photo by Nick Jackson/The Guardian)",2018-11-02 15:43:02,"{'id': None, 'name': 'Designyoutrust.com'}",Guardian Readers’ Travel Photography Competition 2018: October Winners,https://designyoutrust.com/2018/11/guardian-readers-travel-photography-competition-2018-october-winners/,https://designyoutrust.com/wp-content/uploads/2018/11/8-5.jpg,1
495,AUSTIN RAMZY and AMY QIN,"In more than a dozen posts in the following days, he criticized the clubs leaders and urged scrutiny of what he called a special deal that allowed the club to rent its building from the government at discounted rates. It was an unusual outburst from Mr. Leung… [+1260 chars]",A Chinese flag on an electronic billboard in Hong Kong last year before the celebrations for the 20th anniversary of the city’s return to Chinese rule.,2018-11-02 16:09:42,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Journalist’s Expulsion Casts Shadow on Hong Kong’s Future,https://www.nytimes.com/2018/11/02/world/asia/hong-kong-journalist-financial-times.html,https://static01.nyt.com/images/2018/10/17/world/00hongkong-1/00hongkong-1-facebookJumbo.jpg,1
496,"Ian J. Keddie, Josh Visser","Images via Pxhere. This article originally appeared on VICE Canada. Late last month, a report from Chinese newspaper the South China Morning Post provoked widespread discussion among the alt-right when it claimed sensors installed in a Canadian underwater res… [+5737 chars]","A report from the 'South China Morning Post' got the alt-right all bothered, but a fact-check shows otherwise.",2018-11-02 17:00:00,"{'id': 'vice-news', 'name': 'Vice News'}","No, China Hasn’t Hijacked Canadian Sea Sensors to Spy on US Subs",https://www.vice.com/en_us/article/qvqd4v/no-china-hasnt-hijacked-canadian-sea-sensors-to-spy-on-us-subs,"https://video-images.vice.com/articles/5bdc52fc595ea80006133904/lede/1541166731046-china.jpeg?crop=1xw:1xh;center,center&resize=1200:*",1
497,,"NASA's Aqua satellite captured this image of Tropical Depression Yutu fading off the coast of southeastern China on Nov. 2. Credit: NASA Worldview, Earth Observing System Data and Information System (EOSDIS) Once a Super Typhoon, now a ghost of its former sel… [+1037 chars]","Once a Super Typhoon, now a ghost of its former self, Tropical Depression Yutu was fading off the coast of southeastern China on Nov.2 when NASA's Aqua satellite passed overhead.",2018-11-02 17:04:21,"{'id': None, 'name': 'Phys.org'}",NASA finds Tropical Depression Yutu fading off China coast,https://phys.org/news/2018-11-nasa-tropical-depression-yutu-china.html,https://3c1703fe8d.site.internapcdn.net/newman/gfx/news/2018/1-22-nasafindstro.jpg,1
498,"Janet Forgrieve, Contributor, Janet Forgrieve, Contributor https://www.forbes.com/sites/janetforgrieve/","Share to facebook Share to twitter Share to linkedin CREDIT: AP Photo/Barry Gutierrez On Thursday, vegans around the world commemorated the creation of the v word. World Vegan Day was launched on Nov. 1, 1994 to celebrate the 50th birthday of the founding of … [+16050 chars]","November is World Vegan Month and, this year, plant-based food makers, chefs and others in the industry talk about the faster pace of change and the growing acceptance of veganism.",2018-11-02 17:58:00,"{'id': None, 'name': 'Forbes.com'}","Picturing A Kindler, Gentler World Vegan Month",https://www.forbes.com/sites/janetforgrieve/2018/11/02/picturing-a-kindler-gentler-world-vegan-month/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fdam%2Fimageserve%2Fd53d9b1d1bfd459ca25bf206278a2719%2F960x0.jpg%3Ffit%3Dscale,1
499,"April Hamilton, Contributor, April Hamilton, Contributor https://www.forbes.com/sites/aprilhamilton/",Share to facebook Share to twitter Share to linkedin Sunlight streams into the Junzi Kitchen Bleecker Street location Junzi Kitchen Junzi Kitchen is the modern Chinese food restaurant that is expanding from its first storefront at Yale to three shops in Manha… [+6904 chars],Authentic Chinese flavors are popping up across Manhattan and beyond.,2018-11-02 18:14:00,"{'id': None, 'name': 'Forbes.com'}",Chinese Restaurant Junzi Kitchen Continues Successful Expansion in Manhattan,https://www.forbes.com/sites/aprilhamilton/2018/11/02/chinese-restaurant-junzi-kitchen-continues-successful-expansion-in-manhattan/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fblogs-images.forbes.com%2Faprilhamilton%2Ffiles%2F2018%2F11%2FJunzi_Kitchen_Bleecker_02.jpg,1
500,Michael Zhang,"The Hong Kong-based design brand Carbon has unveiled a new camera called the Escura Instant 60s. It’s a retro-tastic instant camera that’s 100% hand-powered, 100% manual, and 100% analog. Just like with early mechanical film cameras, no batteries are needed i… [+1743 chars]","The Hong Kong-based design brand Carbon has unveiled a new camera called the Escura Instant 60s. It’s a retro-tastic instant camera that’s 100% hand-powered, 100% manual, and 100% analog. Just like with early mechanical film cameras, no batteries are needed i…",2018-11-02 19:15:09,"{'id': None, 'name': 'Petapixel.com'}",The Escura Instant 60s is a Retro-Styled Hand-Powered Instant Camera,https://petapixel.com/2018/11/02/the-escura-instant-60s-is-a-retro-styled-hand-powered-instant-camera/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+PetaPixel+%28PetaPixel%29,https://petapixel.com/assets/uploads/2018/11/handpoweredfeatt.jpg,1
501,,"More than 30 Goldman Sachs executives including bank boss David Solomon and his predecessor, Lloyd Blankfein reviewed the Malaysian debt deals that led to criminal charges against two of its former bankers, according to people familiar with the approval proce… [+3847 chars]",Process included chief executive David Solomon and predecessor Lloyd Blankfein,2018-11-02 19:22:53,"{'id': 'financial-times', 'name': 'Financial Times'}",More than 30 Goldman executives reviewed 1MDB deals,https://www.ft.com/content/daad4162-deba-11e8-9f04-38d397e6661c,https://www.ft.com/__origami/service/image/v2/images/raw/http%3A%2F%2Fprod-upp-image-read.ft.com%2F976277be-decf-11e8-b173-ebef6ab1374a?source=next-opengraph&fit=scale-down&width=900,1
502,Zach Honig,"Following months-long delays, United finally opened the doors to three new Polaris Lounges earlier this year: Houston (IAH), Newark (EWR) and the largest location to date in San Francisco (SFO). Those three US-based lounges join the first ( and since expanded… [+7900 chars]","At 28,120 square feet, United's SFO Polaris Lounge is the largest in the world. Pros: tons of space, great food and drink options, super-speedy Wi-Fi, fantastic tarmac views, friendly staff. Cons: puzzling wait in the dining room, access limited to business a…",2018-11-02 19:30:44,"{'id': None, 'name': 'Thepointsguy.com'}",Aiming for the Stars: United’s Polaris Lounge in San Francisco (SFO),http://thepointsguy.com/reviews/polaris-lounge-sfo-review/,https://i0.wp.com/thepointsguy.com/wp-content/uploads/2018/10/DSC02540.jpg?fit=2400%2C1600px&ssl=1,1
503,Geoff Boucher,"Raymond Chow, the Hong Kong producer who brought Bruce Lee and Jackie Chan to the masses as producer of such films as Enter the Dragon, The Chinese Connection, Police Story, Rumble in the Bronx and The Cannonball Run, died today. He was 91. Chow co-founded Go… [+877 chars]","Raymond Chow, the Hong Kong producer who brought Bruce Lee and Jackie Chan to the masses as producer of such films as Enter the Dragon, The Chinese Connection, Police Story, Rumble in the Bronx and The Cannonball Run, died today. He was 91. Chow co-founded Go…",2018-11-02 19:31:28,"{'id': None, 'name': 'Deadline.com'}",Raymond Chow Dies: Iconic Hong Kong Producer Launched Bruce Lee & Jackie Chan,https://deadline.com/2018/11/raymond-chow-dead-producer-bruce-lee-jackie-chan-enter-the-dragon-1202494945/,https://pmcdeadline2.files.wordpress.com/2018/11/raymond-chow.jpg?w=605,3
