,author,content,description,publishedAt,source,title,url,urlToImage,count
662,daniel@politico.com (Daniel Lippman),"Senate Majority Leader Mitch McConnell (R-Ky.) speaks at a news conference following the 2018 midterms on Wednesday, Nov. 7. | Zach Gibson/Getty DRIVING THE DAY 25 DAYS until a partial government shutdown. JUST 12 LEGISLATIVE DAYS until Dec. 7, when funding r… [+19970 chars]",And Nancy Pelosi foes struggle to find a leader.,2018-11-12 11:37:49,"{'id': 'politico', 'name': 'Politico'}",POLITICO Playbook: GOP’s big cash problem,https://www.politico.com/newsletters/playbook/2018/11/12/gops-big-cash-problem-345108,https://static.politico.com/76/93/d0e5761f412d8ff55fc129c852ea/181112-mcconnell-getty-773.jpg,1
663,www.ITSecurityNews.info,"Imperva, Inc. (NASDAQ: IMPV), a leading global provider of best-in-class cybersecurity solutions on-premises, in the cloud and across hybrid environments, today announced it entered into a definitive agreement to be acquired by leading private equity technolo… [+230 chars]","News and articles about cyber security, information security, vulnerabilities, exploits, patches, releases, software, features, hacks, laws, spam, viruses, malware, trojans. Imperva, Inc. (NASDAQ: IMPV), a leading global provider of best-in-class cybersecurit…",2018-11-12 12:03:00,"{'id': None, 'name': 'Itsecuritynews.info'}",Imperva Announces Agreement To Be Acquired By Thoma Bravo.,https://www.itsecuritynews.info/imperva-announces-agreement-to-be-acquired-by-thoma-bravo/,https://www.itsecuritynews.info/wp-content/plugins/all-in-one-seo-pack/images/default-user-image.png,1
666,Tech Data Corporation,"Bolsters Customer Lifecycle Management Services to improve customers' time to market, increase revenue, and reduce cost and complexity CLEARWATER, Fla., Nov. 12, 2018 /PRNewswire/ -- Tech Data (Nasdaq: TECD ) today announced it has opened a new Customer Lifec… [+2703 chars]","Bolsters Customer Lifecycle Management Services to improve customers' time to market, increase revenue, and reduce cost and complexity CLEARWATER, Fla., Nov. 12, 2018 /PRNewswire/ -- Tech Data (Nasdaq: TECD) today announced it has opened a new Customer Lifecy…",2018-11-12 13:00:00,"{'id': None, 'name': 'Prnewswire.com'}",Tech Data Expands Operations in Costa Rica,https://www.prnewswire.com/news-releases/tech-data-expands-operations-in-costa-rica-300748105.html,https://mma.prnewswire.com/media/620622/Tech_Data_Logo.jpg?p=facebook,20
667,Altitrade Partners,"Why The Most Important Metric To Look At Is Revenues What would you say if we told you that a small micro-cap beverage company, backed financially by Asia's wealthiest individual, Li Ka-Shing, and whose innovative calorie-burning beverage products leap-frogge… [+28619 chars]","Last week Celsius Holdings, Inc. reported a 92% increase in domestic revenues for Q3 as Target, CVS, 7-Eleven and others have provided exceptionally strong sale",2018-11-12 13:57:28,"{'id': None, 'name': 'Seekingalpha.com'}","How Long Can 'Big Beverage' Ignore A Company With 92% YoY Domestic Revenue Growth, Along With A Major Foothold In China?",https://seekingalpha.com/article/4221259-long-can-big-beverage-ignore-company-92-percent-yoy-domestic-revenue-growth-along-major,https://static1.seekingalpha.com/uploads/2016/3/22758161_14569705395760_rId19.jpg,3
670,"TheStreet, Inc.","NEW YORK, Nov. 12, 2018 /PRNewswire/ -- The Deal, a business unit of TheStreet, Inc. (NASDAQ: TST ), announced the winners of The European Deal Awards at a ceremony at Aqua Shard in London. The Deal is the go-to source for M&amp;A news and analysis, covering … [+5883 chars]","NEW YORK, Nov. 12, 2018 /PRNewswire/ -- The Deal, a business unit of TheStreet, Inc. (NASDAQ: TST), announced the winners of The European Deal Awards at a ceremony at Aqua Shard in London. The Deal is the go-to source for M&A news and analysis, covering the d…",2018-11-12 14:05:00,"{'id': None, 'name': 'Prnewswire.com'}",The Deal Unveils European Award Winners,https://www.prnewswire.com/news-releases.detail.html//content/prnewswire/us/en/news-releases.detail.html/the-deal-unveils-european-award-winners-300747920.html.html,https://mma.prnewswire.com/media/4259/THE_DEAL_LOGO.jpg?p=facebook,1
672,Mark DeCambre,"U.S. stocks opened lower Monday as investors wrestled with developments in the oil industry. Bond markets, meanwhile, were closed in observance of Veterans Day. The Dow Jones Industrial Average DJIA, -0.72% fell 106 points, or 0.4%, at 25,877, the S&amp;P 500… [+971 chars]","U.S. stocks opened lower Monday as investors wrestled with developments in the oil industry. Bond markets, meanwhile, were closed in observance of Veterans Day. The Dow Jones Industrial Average fell 106 points, or 0.4%, at 25,877, the S&P 500 index edged 0.5%…",2018-11-12 14:36:05,"{'id': None, 'name': 'Marketwatch.com'}",Dow sinks by more than 100 points at the open; Oil rebounds as OPEC weighs production cut,https://www.marketwatch.com/story/dow-sinks-by-more-than-100-points-at-the-open-oil-rebounds-as-opec-weighs-production-cut-2018-11-12,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,2
673,,"NEW YORK (AP) The latest on developments in financial markets (all times local): 9:35 a.m. Stocks are opening moderately lower on Wall Street, led by declines in technology and internet companies. Apple fell 3.7 percent in early trading Monday and Google's pa… [+637 chars]",NEW YORK (AP) — The latest on developments in financial markets (all times local):,2018-11-12 14:41:12,"{'id': 'associated-press', 'name': 'Associated Press'}","Markets Right Now: Tech, internet stocks lead early declines",https://apnews.com/a7f4a43c6b36401d93bf19a48e4c1c02,https://bloximages.chicago2.vip.townnews.com/billingsgazette.com/content/tncms/assets/v3/editorial/9/df/9df8e964-545e-5330-b3f3-e6fcc067a812/5be993d773dc8.image.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2
675,Tomi Kilgore,"Amazon.com Inc.'s AMZN, -2.69% stock price target was raised to $2,050 from $1,990 by Instinet analyst Simeon Siegel, citing expectations that margins will expand. The stock fell 2.7% in morning trade, amid a broad selloff in the technology sector, as the tec… [+946 chars]","Amazon.com Inc.'s stock price target was raised to $2,050 from $1,990 by Instinet analyst Simeon Siegel, citing expectations that margins will expand. The stock fell 2.7% in morning trade, amid a broad selloff in the technology sector, as the technology-heavy…",2018-11-12 14:48:26,"{'id': None, 'name': 'Marketwatch.com'}","Amazon's stock price target raised above $2,000 at Instinet, but shares fall",https://www.marketwatch.com/story/amazons-stock-price-target-raised-above-2000-at-instinet-but-shares-fall-2018-11-12,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,1
681,Mark DeCambre,"The Nasdaq Composite Index early Monday was the worst performer among the three main U.S. benchmarks, with its drop putting the index on track to close at its lowest level in about two weeks. The Nasdaq COMP, -1.86% was down 1.7% at 7,280. A close there would… [+448 chars]","The Nasdaq Composite Index early Monday was the worst performer among the three main U.S. benchmarks, with its drop putting the index on track to close at its lowest level in about two weeks. The Nasdaq was down 1.7% at 7,280. A close there would mark the tec…",2018-11-12 15:24:16,"{'id': None, 'name': 'Marketwatch.com'}",Nasdaq's 1.6% intraday tumble takes tech-heavy stock-market gauge to roughly 2-week low,https://www.marketwatch.com/story/nasdaqs-16-intraday-tumble-takes-tech-heavy-stock-market-gauge-to-roughly-2-week-low-2018-11-12,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,1
683,Associated Press,"U.S. stocks moved broadly lower in early trading Monday, weighed down by losses in technology companies and banks. Consumer-focused companies and media and communications stocks also took losses. Crude oil prices headed up, snapping a 10-day skid, after Saudi… [+1639 chars]","U.S. stocks moved broadly lower in early trading Monday, weighed down by losses in technology companies and banks. Consumer-focused companies and media and communications stocks also took losses. Crude oil prices headed up, snapping a 10-day skid, after Saudi…",2018-11-12 15:35:00,"{'id': None, 'name': 'Latimes.com'}",Stocks move broadly lower; oil prices rise,http://www.latimes.com/business/la-fi-markets-20181112-story.html,https://www.latimes.com/resizer/YoCP4NbDUl6I-UkaEREWI8wnue4=/1200x0/arc-anglerfish-arc2-prod-tronc.s3.amazonaws.com/public/3Z2DVFTZQNEVVEXYZLBNKVOEXE.jpg,1
684,newsfeedback@fool.com (Chris Neiger),"What happened Shares of BlackBerry Limited ( NYSE:BB ) fell by 18.7% in October, according to data provided by S&amp;P Global Market Intelligence, as the broader stock market experienced stock sell-offs across nearly every sector. So what The stock market ove… [+1690 chars]",BlackBerry couldn't escape the same fate other tech stocks suffered in October.,2018-11-12 15:58:00,"{'id': None, 'name': 'Fool.com'}",Here's Why BlackBerry's Shares Slid 18% Last Month,https://www.fool.com/investing/2018/11/12/heres-why-blackberrys-shares-slid-18-last-month.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F501545%2Fgettyimages-588382724.jpg&h=630&w=1200&op=resize,1
685,Jonathan Garber,"Brendan McDermid/Reuters Stocks fell for a third straight day Monday, with technology leading the way lower amid worries about waning iPhone demand. The Nasdaq Composite fell 2.1%, while the S&amp;P 500 and Dow Jones Industrial Average both lost 1.2%. The Dow… [+1529 chars]","Stocks were lower for a third straight day Monday. Technology was pressured amid worries of slowing iPhone demand. Oil gained as Saudi Arabia signaled it would cut production in December. Stocks fell for a third straight day Monday, with technology leading th…",2018-11-12 15:59:00,"{'id': 'business-insider', 'name': 'Business Insider'}","Tech stocks are getting slammed, Dow drops more than 300 points",https://markets.businessinsider.com/news/stocks/stock-market-news-tech-getting-slammed-dow-drops-over-300-points-2018-11-1027717014,https://static5.businessinsider.com/image/5bae4fd225469926268b4571-2400/2018-09-20t175735z637698741rc1a80262f40rtrmadp3usa-stocks.jpg,1
686,Mark DeCambre,"The Dow Jones Industrial Average early Monday was trading near session lows, amid a firming U.S. dollar. Last week, investor sentiment was buffeted by a rapid decline in crude-oil prices CLZ8, +0.78% which fell into bear-market territory, defined as a drop fr… [+1440 chars]","The Dow Jones Industrial Average early Monday was trading near session lows, amid a firming U.S. dollar. Last week, investor sentiment was buffeted by a rapid decline in crude-oil prices, which fell into bear-market territory, defined as a drop from a recent …",2018-11-12 16:03:00,"{'id': None, 'name': 'Marketwatch.com'}",Dow sinks nearly 350 points in early trade as the stock market contends with a fresh threat: a rising dollar,https://www.marketwatch.com/story/dow-sinks-nearly-350-points-in-early-trade-as-the-stock-market-contends-with-a-fresh-threat-a-rising-dollar-2018-11-12,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,1
688,Daniel Gutierrez,"Above the Trend Line: your industry rumor central is a recurring feature of insideBIGDATA. In this column, we present a variety of short time-critical news items grouped by category such as M&amp;A activity, people movements, funding news, financial results, … [+13669 chars]","Above the Trend Line: your industry rumor central is a recurring feature of insideBIGDATA. In this column, we present a variety of short time-critical news items grouped by category such as M&A activity, people movements, funding news, financial results, indu…",2018-11-12 16:30:30,"{'id': None, 'name': 'Insidebigdata.com'}",“Above the Trend Line” – Your Industry Rumor Central for 10/29/2018,https://insidebigdata.com/2018/11/12/trend-line-industry-rumor-central-10-29-2018-2/,https://insidebigdata.com/wp-content/uploads/2018/04/Above-the-trend-line-iBD.png,1
690,SA Editor Brandy Betz,Lumentums -30.5% cut Q2 guidance due to a customer trimming orders renews fears of weaker Apple -4.5% iPhone sales. Analysts cut iPhone shipment targets particularly for the XR and XS Max models. And chipmaker/Apple supplier Infineon -8.4% warned on softer 20… [+797 chars],Lumentum’s -30.5% cut Q2 guidance due to a customer trimming orders renews fears of weaker Apple -4.5% iPhone sales. Analysts cut iPhone shipment targets particularly for the XR and XS Max models. An,2018-11-12 17:00:23,"{'id': None, 'name': 'Seekingalpha.com'}",Tech lunch break: Apple supplier woes sink sector,https://seekingalpha.com/news/3408545-tech-lunch-break-apple-supplier-woes-sink-sector,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,1
693,,"U.S. markets dropped Monday on renewed fears that the tech sector has run out of steam. The Dow Jones industrial average dropped 601 points, or 2.3 percent, to 25,387.18 in the session. The blue-chip barometer was dragged lower by the tech-heavy Nasdaq compos… [+4591 chars]","Washington Post US stocks skid again on renewed fears that tech sector has run out of steam Washington Post U.S. markets dropped Monday on renewed fears that the tech sector has run out of steam. The Dow Jones industrial average dropped about 450 points, or a…",2018-11-12 17:29:13,"{'id': 'the-washington-post', 'name': 'The Washington Post'}",US stocks skid again on renewed fears that tech sector has run out of steam - Washington Post,https://www.washingtonpost.com/business/economy/us-stocks-skid-again-on-renewed-fears-that-tech-sector-has-run-out-of-steam/2018/11/12/a69682ae-e698-11e8-b8dc-66cca409c180_story.html,https://www.washingtonpost.com/resizer/M9_ZXiq86f5XWzlkpcASsPseJKg=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/DSE5T6XGUAI6ROG4M3GKICOBQA.jpg,1
